LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope_needscleaning,Scope_clean 2,Scope_clean 3,Scope_clean 4,Scope_clean 5,Scope_clean 6,Scope_clean 7,Scope_clean 8,Scope_clean 9,Scope_clean 10,Scope_clean 11,Scope_clean 12,Scope_clean 13,RelatesTo,Publication,Archive,StAB,Archive_folder,Pages,Remarks,Title,Facs,URL,Matters_level2_num01,Matters_level2_01,Matters_level3_01,Matters_level4_01,Matters_01_addinfo,Matters_level2_num02,Matters_level2_02,Matters_level3_02,Matters_level4_02,Matters_02_addinfo,Matters_level2_num03,Matters_level2_03,Matters_level3_03,Matters_level4_03,Matters_03_addinfo,Matters_level2_num04,Matters_level2_04,Matters_level3_04,Matters_level4_04,Matters_04_addinfo,Matters_level2_num05,Matters_level2_05,Matters_level3_05,Matters 5 5,Matters_level4_05,Matters_level2_num06,Matters_level2_06,Matters_level3_06,Matters_level4_06,Matters_06_addinfo,Matters_level2_num07,Matters_level2_07,Matters_level3_07,Matters_level4_07,Matters_07_addinfo,Matters_level2_num08,Matters_level2_08,Matters_level3_08,Matters_level4_08,Matters_08_addinfo,Matters_level2_num09,Matters_level2_09,Matters_level3_09,Matters_level4_09,Matters_09_addinfo,Matters_level2_num10,Matters_level2_10,Matters_level3_10,Matters_level4_10,Matters_10_addinfo,Matters_level2_num11,Matters_level2_11,Matters_level3_11,Matters_level4_11,Matters_level2_num12,Matters_level2_12,Matters_level3_12,Matters_level4_12,Matters_level2_num13,Matters_level2_13,Matters_level3_13,Matters_level4_13,Matters_level2_num14,Matters_level2_14,Matters_level3_14,Matters_level4_14,Matters_14_addinfo,Matters_level2_num15,Matters_level2_15,Matters_level3_15,Matters_level4_15,Matters_level2_num16,Matters_level2_16,Matters_level3_16,Matters_level4_16,Matters_level2_num17,Matters_level2_17,Matters_level3_17,Matters_level4_17,Matters_17_addinfo,Matters_level2_num18,Matters_level2_18,Matters_level3_18,Matters_level4_18,Matters_18_addinfo,Matters_level2_num19,Matters_level2_19,Matters_level3_19,Matters_level4_19,Matters_level2_num20,Matters_level2_20,Matters_level3_20,Matters_level4_20,Matters_level2_num21,Matters_level2_21,Matters_level3_21,Matters_level4_21,Matters_level2_num22,Matters_level2_22,Matters_level3_22,Matters_level4_22,Matters_22_addinfo,Matters_level2_num23,Matters_level2_23,Matters_level3_23,Matters_level4_23,Matters_23_addinfo,Matters_level2_num24,Matters_level2_24,Matters_level3_24,Matters_level4_24,Matters_24_addinfo,Matters_level2_num25,Matters_level2_25,Matters_level3_25,Matters_level4_25,Matters_level2_num26,Matters_level2_26,Matters_level3_26,Matters_level4_26,Matters_dirty,Dirty,Controlled,Links,Scope_original
BER.01.001.2776,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1701.09.17,,1701-09-17T00:00:00Z,1701,9,17,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 603 f.",StAB,A I 490,S. 603 f.,,"Die Märittagen zu Hassli, Underseen, undt Thun bestimmen.",,,4.6,Handel und Dienstleistungen,Markt/Messe,",Markttage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2776.03647.0,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Markttage,,,,,,)",,,,Deutsche Gebiete
BER.01.001.2777,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1701.10.04,,1701-10-04T00:00:00Z,1701,10,4,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 604 f.",StAB,A I 490,S. 604 f.,,Wegen Abenderung der Märckten.,,,4.6,Handel und Dienstleistungen,Markt/Messe,",Markttage; Viehmarkt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2777.03648.0,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Markttage; Viehmarkt,,,,,,)",,,,
BER.01.001.2778,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1701.11.17,,1701-11-17T00:00:00Z,1701,11,17,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 606",StAB,A I 490,S. 606,,Wie ins künfftig die Ehen verkündet werden sollind.,,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Ehescheidung,",Bedingungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2778.03649.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehescheidung,,,,,Bedingungen,,,,,,)",,,,Deutsche Gebiete
BER.01.001.2779,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1701.11.21,,1701-11-21T00:00:00Z,1701,11,21,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 607",StAB,A I 490,S. 607,,Das Wärbung Verbott erfrüschen.,,,2.2,Öffentliche Sicherheit; Kriminalität,Kriegslauf/Kriegsdienst,",Verbot; Werber; Werbungsverbot",,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Verbot; Werber; Werbungsverbot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2779.03650.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot; Werber; Werbungsverbot,,,,,,),(BER.01.001.2779.03650.1,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Verbot; Werber; Werbungsverbot,,,,,,)",,,,
BER.01.001.2780,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1701.11.24,,1701-11-24T00:00:00Z,1701,11,24,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 608",StAB,A I 490,S. 608,,Auff den [...] eine abermahlige Bätteljegi aussschreiben.,,,1.3,Randgruppen,Fahrende Leute,",Streifen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2780.03651.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Streifen,,,,,,)",,,,
BER.01.001.2781,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.02.01,,1702-02-01T00:00:00Z,1702,2,1,Verordnung,"`An alle H. Ambtleüth, da oberkeitl. Kornheüser, item hiesige oberktl. Heüser da Gewechs verhanden`.",,,,,,,,,,,,,,,"StAB, A I 490, S. 608",StAB,A I 490,S. 608,,Wie der Saamhaber hingeben werden möge.,,,4.6,Handel und Dienstleistungen,Versorgung,",Marktfreigabe; Hafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2781.03652.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Marktfreigabe; Hafer,,,,,,)",,,,"`An alle H. Ambtleüth, da oberkeitl. Kornheüser, item hiesige oberktl. Heüser da Gewechs verhanden`."
BER.01.001.2782,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.02.22,,1702-02-22T00:00:00Z,1702,2,22,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 613",StAB,A I 490,S. 613,,Ein Bätteljegi [...] aussschreiben.,,,1.3,Randgruppen,Fahrende Leute,",Streifen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2782.03653.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Streifen,,,,,,)",,,,
BER.01.001.2783,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.03.01,,1702-03-01T00:00:00Z,1702,3,1,Verordnung,,,,,,,,,,,,,,"Verordnungen 1681, 1688, 1689 & 1701",,"StAB, A I 490, S. 614 f. & 619",StAB,A I 490,S. 614 f. & 619,,Den Pferdtkauff p. Commission undt Association verpieten.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Gebühren; Aufsicht; Überwachung; Abzugsgeld; Pferde",,4.6,Handel und Dienstleistungen,Zölle,",Ausfuhr; Gebühren; Aufsicht; Überwachung; Abzugsgeld; Pferde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2783.03654.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Gebühren; Aufsicht; Überwachung; Abzugsgeld; Pferde,,,,,,),(BER.01.001.2783.03654.1,,4.6,Handel und Dienstleistungen,,Zölle,,,,,Ausfuhr; Gebühren; Aufsicht; Überwachung; Abzugsgeld; Pferde,,,,,,)",,,,
BER.01.001.2784,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.03.08,,1702-03-08T00:00:00Z,1702,3,8,Ordnung,Deutsche Gebiete,,,,,,,,,,,,,Verordnung 1669,,"StAB, A I 490, S. 620-622",StAB,A I 490,S. 620-622,,Ob ein Sohn so noch under sienes Vatters Gwalt sich für denselben oder jemand anders verschriben und verbürgen könne.,,,1.7,Erbschaftswesen,Erbschaftswesen,",Nachlaß; Verfügung",,4.7,Geld- und Kreditwesen,Kreditwesen,",Bürge; Bürgschaft",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2784.03655.0,,1.7,Erbschaftswesen,,Erbschaftswesen,,,,,Nachlaß; Verfügung,,,,,,),(BER.01.001.2784.03656.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Bürge; Bürgschaft,,,,,,)",,,,Deutsche Gebiete
BER.01.001.2786,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.03.30,,1702-03-30T00:00:00Z,1702,3,30,Verordnung,,,,,,,,,,,,,,Ordnung 22.02.1689,,"StAB, A I 490, S. 623 f.",StAB,A I 490,S. 623 f.,,Die Execution dess Mandats wider die Käffer undt Ungezeifer anbefehlen.,,,2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Amtleute; Aufgaben; Aufsichtspflicht; Schädlingsmandat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2786.03658.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Amtleute; Aufgaben; Aufsichtspflicht; Schädlingsmandat,,,,,,)",,,,
BER.01.001.2787,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.04.21,,1702-04-21T00:00:00Z,1702,4,21,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 624 f.",StAB,A I 490,S. 624 f.,,An die Herren Decanos T. Landts. Capitelhaltung.,,,1.1,Religionsangelegenheiten,Kirchenorganisation,",Kapitel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2787.03659.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Kapitel,,,,,,)",,,,Deutsche Gebiete
BER.01.001.2788,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.04.21,,1702-04-21T00:00:00Z,1702,4,21,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 625",StAB,A I 490,S. 625,,An alle teütsche Ambtleüth. Ob idem.,,,2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Amtleute; Aufgaben; Kapitel,Fälschlich unter Datum 1703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2788.03660.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Amtleute; Aufgaben; Kapitel,Fälschlich unter Datum 1703,,,,,)",,,,Deutsche Gebiete
BER.01.001.2789,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.05.30,,1702-05-30T00:00:00Z,1702,5,30,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 626",StAB,A I 490,S. 626,,Wie sie undt die Vasallen befuegt sein söllen die Marter gegen Criminalen anzewenden.,,,2.4,Policey der Verwaltung und Justiz,Verfahren,",Folter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2789.03661.0,,2.4,Policey der Verwaltung und Justiz,,Verfahren,,,,,Folter,,,,,,)",,,,Welsche Gebiete
BER.01.001.2790,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.06.10,,1702-06-10T00:00:00Z,1702,6,10,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 490, S. 627 f.",StAB,A I 490,S. 627 f.,,Wegen denen ins Bareitische wöllenden Famillien undt Underthanen Wegweisung ertheilen.,,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,Auswanderung,",Vermögen; Rückkehr; Kontrolle; Genehmigung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2790.03662.0,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,,Auswanderung,,,,,Vermögen; Rückkehr; Kontrolle; Genehmigung,,,,,,)",,,,Deutsche Gebiete
BER.01.001.2791,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.06.15,,1702-06-15T00:00:00Z,1702,6,15,Ordnung,"Alle Gebiete `item Lucern, Sollothurn, Fryburg undt Biel. Zur Mitthaltung zuberichten`.",,,,,,,,,,,,,Ordnung 22.01.1700,,"StAB, A I 490, S. 628-630",StAB,A I 490,S. 628-630,,"Wegen Hinderhaltung frömbden Bättelgsindts, Hutten- und Krätzenträgeren wie auch Soldaten.",,,1.3,Randgruppen,Fahrende Leute,",Streifen; Krämer; Hausierer; Landesverweisung; Pässe; Paßkontrolle; Grenzkontrolle",,2.2,Öffentliche Sicherheit; Kriminalität,Gartknechte,",Arbeitseinsatz; Aufenthalt; Verbot; Einreiseverbot; Grenzkontrolle; Landesverweisung; Überprüfung",,3.2,Sozialwesen,Armenwesen,",Kommunalisierung; Differenzierung; Bettelverbot",,3.2,Sozialwesen,Bettel,",Kommunalisierung; Differenzierung; Bettelverbot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2791.03663.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Streifen; Krämer; Hausierer; Landesverweisung; Pässe; Paßkontrolle; Grenzkontrolle,,,,,,),(BER.01.001.2791.03665.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Gartknechte,,,,,Arbeitseinsatz; Aufenthalt; Verbot; Einreiseverbot; Grenzkontrolle; Landesverweisung; Überprüfung,,,,,,),(BER.01.001.2791.03664.0,,3.2,Sozialwesen,,Armenwesen,,,,,Kommunalisierung; Differenzierung; Bettelverbot,,,,,,),(BER.01.001.2791.03664.1,,3.2,Sozialwesen,,Bettel,,,,,Kommunalisierung; Differenzierung; Bettelverbot,,,,,,)",,,,"Alle Gebiete `item Lucern, Sollothurn, Fryburg undt Biel. Zur Mitthaltung zuberichten`."
BER.01.001.2792,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.06.19,,1702-06-19T00:00:00Z,1702,6,19,Verordnung,15 Ämter,,,,,,,,,,,,,,,"StAB, A I 490, S. 630 f.",StAB,A I 490,S. 630 f.,,"Ihre Handelsleüth zu verwahrnen, umb aus- und ins landtführende Wahren aus allhiesiger Cantzley Certificat zenemmen.",,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Einfuhr; Aufsicht; Überwachung; Zertifikat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2792.03666.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Einfuhr; Aufsicht; Überwachung; Zertifikat,,,,,,)",,,,15 Ämter
BER.01.001.2793,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.06.28,,1702-06-28T00:00:00Z,1702,6,28,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 631 f.",StAB,A I 490,S. 631 f.,,"Verpott an die Ambtleüht von Hochwälden, Landtstrassen, auch Allmenten, Haussplätz zu verwilligen.",,,4.1,Landwirtschaft,Weide,",Allmende",,4.2,Forst- und Bodennutzung,Forst,",Nutzung",,5.3,Grundstücks- und Bodenordnung,Liegenschaften,",Nutzung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2793.03667.0,,4.1,Landwirtschaft,,Weide,,,,,Allmende,,,,,,),(BER.01.001.2793.03668.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Nutzung,,,,,,),(BER.01.001.2793.03669.0,,5.3,Grundstücks- und Bodenordnung,,Liegenschaften,,,,,Nutzung,,,,,,)",,,,
BER.01.001.2794,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.06.28,,1702-06-28T00:00:00Z,1702,6,28,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 632 f.",StAB,A I 490,S. 632 f.,,Bewilligung den halbigen Theil von allem über den Vorraht auss verhandenen Gewächs versilbern zelassen.,,,4.6,Handel und Dienstleistungen,Versorgung,",Marktfreigabe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2794.03670.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Marktfreigabe,,,,,,)",,,,
BER.01.001.2795,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.07.05,,1702-07-05T00:00:00Z,1702,7,5,Verordnung,16 Ämter,,,,,,,,,,,,,Verordnung 19.06.1702,,"StAB, A I 490, S. 633-635",StAB,A I 490,S. 633-635,,Wie die Handelsleüth den Eydt zu den Certificaten praestieren mögend.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Aufsicht; Überwachung; Ausfuhr; Einfuhr; Kaufleute; Eid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2795.03671.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Aufsicht; Überwachung; Ausfuhr; Einfuhr; Kaufleute; Eid,,,,,,)",,,,16 Ämter
BER.01.001.2796,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.07.10,,1702-07-10T00:00:00Z,1702,7,10,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 635",StAB,A I 490,S. 635,,"Verpott keine Partheyen anderst alss umb nohtringender Sachen wegen, innert diesen Ferien allhero zelassen.",,,2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Ferien",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2796.03672.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Ferien,,,,,,)",,,,
BER.01.001.2797,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.07.17,,1702-07-17T00:00:00Z,1702,7,17,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 636 f.",StAB,A I 490,S. 636 f.,,Den Bättag [...] nechstkünfftig notificieren.,,,1.1,Religionsangelegenheiten,Feiertage/Religiöse Feste,",Buß- & Bettag; Fastenzeit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2797.03673.0,,1.1,Religionsangelegenheiten,,Feiertage/Religiöse Feste,,,,,Buß- & Bettag; Fastenzeit,,,,,,)",,,,
BER.01.001.2798,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.08.17,,1702-08-17T00:00:00Z,1702,8,17,Verordnung,,Aargau,,,,,,,,,,,,,,"StAB, A I 490, S. 638 f.",StAB,A I 490,S. 638 f.,,Die Rappen biss uff ein Angster abgesetzt.,,,4.7,Geld- und Kreditwesen,Münzwesen,",Münzfuß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2798.03674.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,,Aargau
BER.01.001.2799,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1702.09.05,,1702-09-05T00:00:00Z,1702,9,5,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 490, S. 640 f.",StAB,A I 490,S. 640 f.,,Das Wärbung-Mandat früsch zepublicieren.,,,2.4,Policey der Verwaltung und Justiz,Bekanntmachungswesen,",Kanzelverkündung; Werbungsmandate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.2799.03675.0,,2.4,Policey der Verwaltung und Justiz,,Bekanntmachungswesen,,,,,Kanzelverkündung; Werbungsmandate,,,,,,)",,,,
